wma,period_start,period_end,site_id,site_name,date,ecoli_per_100ml,faecal_coliforms_per_100ml,turbidity_ntu,ph,temperature_c,risk_drinking_no_treatment,risk_drinking_limited_treatment,risk_contact,risk_irrigation_raw
Pongola_Mtamvuna,2014-09-01,2014-10-31,102676,Cotton Lands 1575 - Hazelmere Dam on Mdloti: near Dam Wall,2014-10-27,49.0,,43.0,7.7,,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102685,Salem 1052 - Shongweni Dam on Mlazi: near Dam Wall,2014-09-11,19.0,,2.0,8.1,,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102685,Salem 1052 - Shongweni Dam on Mlazi: near Dam Wall,2014-10-24,10.0,,1.0,7.5,,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102690,Nungwane Falls - Nungwana Dam on Nungwana River: near Dam Wall,2014-09-23,2.0,,10.0,7.6,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102690,Nungwane Falls - Nungwana Dam on Nungwana River: near Dam Wall,2014-10-21,29.0,,19.0,7.6,,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102694,Mzinto Dam on Mzinto River: near Dam Wall,2014-09-16,210.0,,39.0,7.7,,HIGH,low,Med,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102694,Mzinto Dam on Mzinto River: near Dam Wall,2014-10-14,61.0,,6.0,7.8,,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,187958,Umzinto EJ Smith Inflow on Mzimayi,2014-09-02,1210.0,,11.0,7.8,18.8,HIGH,low,HIGH,Med
Pongola_Mtamvuna,2014-09-01,2014-10-31,187958,Umzinto EJ Smith Inflow on Mzimayi,2014-09-16,2419600.0,,8.0,7.6,23.8,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,2014-09-01,2014-10-31,187958,Umzinto EJ Smith Inflow on Mzimayi,2014-09-30,324.0,,1.0,7.8,22.6,HIGH,low,Med,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,187958,Umzinto EJ Smith Inflow on Mzimayi,2014-10-14,520.0,,4.0,6.8,20.5,HIGH,low,HIGH,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,187958,Umzinto EJ Smith Inflow on Mzimayi,2014-10-28,4080.0,,21.0,7.5,23.4,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-09-01,2014-10-31,187959,Caluza at Bridge on Msunduze,2014-09-09,3448.0,,15.0,7.8,18.3,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,2014-09-01,2014-10-31,187959,Caluza at Bridge on Msunduze,2014-09-23,4106.0,,13.0,7.6,19.1,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-09-01,2014-10-31,187959,Caluza at Bridge on Msunduze,2014-10-07,11199.0,,12.0,7.4,19.3,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-09-01,2014-10-31,187959,Caluza at Bridge on Msunduze,2014-10-21,7490.0,,30.0,7.4,13.3,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-09-01,2014-10-31,187960,Edendale downstream of Kwapata on Msunduze,2014-09-09,7270.0,,11.0,7.9,18.5,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-09-01,2014-10-31,187960,Edendale downstream of Kwapata on Msunduze,2014-09-23,4106.0,,14.0,7.6,18.5,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-09-01,2014-10-31,187960,Edendale downstream of Kwapata on Msunduze,2014-10-07,7270.0,,13.0,7.7,18.3,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-09-01,2014-10-31,187960,Edendale downstream of Kwapata on Msunduze,2014-10-21,4640.0,,23.0,7.8,16.1,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-09-01,2014-10-31,187961,Camp S Drift on Msunduze,2014-09-09,545.0,,14.0,7.3,18.7,HIGH,low,HIGH,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,187961,Camp S Drift on Msunduze,2014-09-23,185.0,,13.0,7.5,19.4,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,187961,Camp S Drift on Msunduze,2014-10-07,122.0,,16.0,8.0,16.0,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,187961,Camp S Drift on Msunduze,2014-10-21,4611.0,,40.0,8.0,17.7,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-09-01,2014-10-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,2014-09-02,8130.0,,3.0,7.5,12.2,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-09-01,2014-10-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,2014-09-09,24950.0,,5.0,7.6,17.2,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,2014-09-01,2014-10-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,2014-09-16,30760.0,,7.0,7.5,16.0,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,2014-09-01,2014-10-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,2014-09-23,24810.0,,6.0,7.6,17.6,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,2014-09-01,2014-10-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,2014-09-30,120330.0,,57.0,7.5,17.5,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,2014-09-01,2014-10-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,2014-10-07,11300.0,,6.0,7.9,17.3,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-09-01,2014-10-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,2014-10-14,18500.0,,6.0,8.2,15.9,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-09-01,2014-10-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,2014-10-21,5710.0,,16.0,7.9,16.6,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-09-01,2014-10-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,2014-10-28,9340.0,,6.0,8.6,17.4,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-09-01,2014-10-31,188086,EJ Smith Main Basin,2014-09-02,9.0,,31.0,7.8,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,188086,EJ Smith Main Basin,2014-09-16,23.0,,10.0,7.6,,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,188086,EJ Smith Main Basin,2014-09-30,91.0,,24.0,7.9,,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,188086,EJ Smith Main Basin,2014-10-14,11.0,,8.0,7.8,,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,188086,EJ Smith Main Basin,2014-10-28,194.0,,12.0,7.7,,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,194986,Mhlabatshane River at Main Basin Integrated,2014-09-23,6.0,,10.0,7.8,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,194986,Mhlabatshane River at Main Basin Integrated,2014-10-07,6.0,,12.0,7.9,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,195009,Mearns Dam- Mearns Main Basin Integrated,2014-09-16,5.0,,2.0,6.7,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,195009,Mearns Dam- Mearns Main Basin Integrated,2014-10-08,99.0,,2.0,8.9,,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,195010,Spring Grove Dam- Spring Grove Main Basin Integrated,2014-09-04,1.0,,2.0,7.4,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,195010,Spring Grove Dam- Spring Grove Main Basin Integrated,2014-09-26,2.0,,2.0,7.6,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,195010,Spring Grove Dam- Spring Grove Main Basin Integrated,2014-10-31,29.0,,3.0,7.7,,HIGH,low,low,low
Mzimvubu_Tsitsikamma,2014-09-01,2014-10-31,1000002387,Mtata River 8 at the Bridge below Mthatha WWTW,2014-09-29,350.0,940.0,102.0,7.2,,HIGH,low,Med,low
Mzimvubu_Tsitsikamma,2014-09-01,2014-10-31,1000002387,Mtata River 8 at the Bridge below Mthatha WWTW,2014-10-27,440.0,980.0,82.0,7.0,,HIGH,low,HIGH,low
Limpopo,2014-11-01,2014-12-31,90375,Downstream of Beit Bridge on Limpopo River,2014-11-24,727.0,,5.0,9.3,,HIGH,low,HIGH,low
Limpopo,2014-11-01,2014-12-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2014-11-04,,140.0,48.0,8.2,22.6,HIGH,low,low,low
Limpopo,2014-11-01,2014-12-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2014-11-11,,400.0,50.0,8.1,22.1,HIGH,low,HIGH,low
Limpopo,2014-11-01,2014-12-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2014-11-18,,1300.0,176.0,8.7,20.2,HIGH,low,HIGH,Med
Limpopo,2014-11-01,2014-12-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2014-11-25,,750.0,109.0,7.8,23.3,HIGH,low,HIGH,low
Limpopo,2014-11-01,2014-12-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2014-12-02,,500.0,147.0,8.3,23.9,HIGH,low,HIGH,low
Limpopo,2014-11-01,2014-12-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2014-12-09,,0.0,112.0,8.0,23.2,low,low,low,low
Limpopo,2014-11-01,2014-12-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2014-12-17,,1000.0,109.0,8.0,22.8,HIGH,low,HIGH,Med
Limpopo,2014-11-01,2014-12-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2014-11-04,,6100.0,184.0,8.0,21.0,HIGH,Med,HIGH,HIGH
Limpopo,2014-11-01,2014-12-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2014-11-11,,840.0,90.0,8.2,20.2,HIGH,low,HIGH,low
Limpopo,2014-11-01,2014-12-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2014-11-18,,24000.0,39.0,8.2,17.7,HIGH,HIGH,HIGH,HIGH
Limpopo,2014-11-01,2014-12-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2014-11-25,,2800.0,61.0,7.8,21.4,HIGH,Med,HIGH,Med
Limpopo,2014-11-01,2014-12-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2014-12-02,,3700.0,77.0,8.2,21.7,HIGH,Med,HIGH,Med
Limpopo,2014-11-01,2014-12-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2014-12-09,,14000.0,148.0,8.0,21.2,HIGH,Med,HIGH,HIGH
Limpopo,2014-11-01,2014-12-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2014-12-17,,12000.0,245.0,7.9,20.9,HIGH,Med,HIGH,HIGH
Limpopo,2014-11-01,2014-12-31,179684,Sand River at Madidi/50M D/S Left of River,2014-11-04,,20500.0,5.0,7.8,21.8,HIGH,HIGH,HIGH,HIGH
Limpopo,2014-11-01,2014-12-31,179684,Sand River at Madidi/50M D/S Left of River,2014-11-11,,37000.0,4.0,7.9,19.7,HIGH,HIGH,HIGH,HIGH
Limpopo,2014-11-01,2014-12-31,179684,Sand River at Madidi/50M D/S Left of River,2014-11-18,,100000.0,18.0,7.8,17.5,HIGH,HIGH,HIGH,HIGH
Limpopo,2014-11-01,2014-12-31,179684,Sand River at Madidi/50M D/S Left of River,2014-11-25,,2100.0,1.0,7.4,22.5,HIGH,Med,HIGH,Med
Limpopo,2014-11-01,2014-12-31,179684,Sand River at Madidi/50M D/S Left of River,2014-12-02,,170000.0,4.0,8.0,21.4,HIGH,HIGH,HIGH,HIGH
Limpopo,2014-11-01,2014-12-31,179684,Sand River at Madidi/50M D/S Left of River,2014-12-09,,250000.0,9.0,7.8,20.5,HIGH,HIGH,HIGH,HIGH
Limpopo,2014-11-01,2014-12-31,179684,Sand River at Madidi/50M D/S Left of River,2014-12-17,,160000.0,11.0,7.6,20.3,HIGH,HIGH,HIGH,HIGH
Limpopo,2014-11-01,2014-12-31,180555,Apies at Makapanstad -Swartdamstad/Hammanskraal Rd,2014-11-04,,4500.0,46.0,8.2,25.2,HIGH,Med,HIGH,HIGH
Limpopo,2014-11-01,2014-12-31,180555,Apies at Makapanstad -Swartdamstad/Hammanskraal Rd,2014-11-18,,68500.0,88.0,8.5,20.5,HIGH,HIGH,HIGH,HIGH
Limpopo,2014-11-01,2014-12-31,180555,Apies at Makapanstad -Swartdamstad/Hammanskraal Rd,2014-12-02,,1000.0,103.0,8.5,24.9,HIGH,low,HIGH,Med
Limpopo,2014-11-01,2014-12-31,180555,Apies at Makapanstad -Swartdamstad/Hammanskraal Rd,2014-12-17,,8000.0,137.0,8.1,23.0,HIGH,Med,HIGH,HIGH
Limpopo,2014-11-01,2014-12-31,188507,Tshandama Tengwe S 255 MT Bridge 2 km to Tshandama Tribal Office near Studam on Mutale River,2014-12-03,111.0,,4.0,7.2,,HIGH,low,low,low
Limpopo,2014-11-01,2014-12-31,188509,Tshandama Tengwe S 255 MT Bridge near Tshandama Tribal Office on Nyahalwe River,2014-12-03,649.0,,9.0,6.9,,HIGH,low,HIGH,low
Limpopo,2014-11-01,2014-12-31,188510,Ha-Rabali at Dzanani to Rabali Road Bridge on Nzhelele,2014-12-04,125.0,,8.0,8.0,,HIGH,low,low,low
Limpopo,2014-11-01,2014-12-31,188512,Cordon 218 MT - Tshitavha at Tshedza Tshitavha Bridge on Tshikhwikhwikhwi,2014-12-04,248.0,,8.0,7.5,,HIGH,low,Med,low
Limpopo,2014-11-01,2014-12-31,188514,Tshitavha Colerbre 217 MT - at Bridge from Tshitavha to Phadzima on Tshiluvhadi,2014-12-04,326.0,,13.0,7.5,,HIGH,low,Med,low
Limpopo,2014-11-01,2014-12-31,189635,Brakfontein 404 JP Borolelo Swartruggens - downstream of Swartruggens WWTW on Elandsrivier,2014-11-19,,1020.0,9.0,8.3,,HIGH,low,HIGH,Med
Limpopo,2014-11-01,2014-12-31,189635,Brakfontein 404 JP Borolelo Swartruggens - downstream of Swartruggens WWTW on Elandsrivier,2014-11-25,,17000.0,15.0,8.4,,HIGH,Med,HIGH,HIGH
Limpopo,2014-11-01,2014-12-31,189635,Brakfontein 404 JP Borolelo Swartruggens - downstream of Swartruggens WWTW on Elandsrivier,2014-12-02,,200.0,4.0,8.6,,HIGH,low,Med,low
Limpopo,2014-11-01,2014-12-31,190195,Vaalwater 137 KR upstream of Vaalwater Ponds 1 km to Sederberg Rest Camp on Mokolo River,2014-11-26,50.0,,8.0,7.1,,HIGH,low,low,low
Limpopo,2014-11-01,2014-12-31,190211,Vaalwater 137 KR D/S Vaalwater Ponds 0.5 km to Sederberg Rest Camp on Mokolo,2014-11-26,42.0,,8.0,7.5,,HIGH,low,low,low
Limpopo,2014-11-01,2014-12-31,190253,Pilgrimshoop 630 LS U/S of Polokwane WWTW Effluent Discharge on Sandrivier,2014-11-28,1046.0,,23.0,8.2,,HIGH,low,HIGH,Med
Limpopo,2014-11-01,2014-12-31,190297,Ellisras Werkendam 474 LQ R518 Bridge 3KM Before Comfluence on Mokolo River,2014-11-27,99.0,,2.0,7.3,,HIGH,low,low,low
Limpopo,2014-11-01,2014-12-31,190398,Rustenburg Correctional Services at Correctional Services Dam,2014-11-19,,35000.0,0.0,8.2,,HIGH,HIGH,HIGH,HIGH
Limpopo,2014-11-01,2014-12-31,190398,Rustenburg Correctional Services at Correctional Services Dam,2014-11-25,,160000.0,4.0,7.4,,HIGH,HIGH,HIGH,HIGH
Limpopo,2014-11-01,2014-12-31,190398,Rustenburg Correctional Services at Correctional Services Dam,2014-12-02,,32000.0,4.0,7.7,,HIGH,HIGH,HIGH,HIGH
Limpopo,2014-11-01,2014-12-31,191532,Ramagoep 744 LS - D/S of Soekmekaar WWTW at Road Bridge on Dwarsrivier,2014-11-25,2420.0,,42.0,8.9,,HIGH,Med,HIGH,Med
Limpopo,2014-11-01,2014-12-31,1000004230,Macalacaskop 243 KR R33 Bridge downstream of Sekgakgapeng Oxidation Ponds on Dorpsrivier,2014-12-03,2420.0,,19.0,8.1,,HIGH,Med,HIGH,Med
Limpopo,2014-11-01,2014-12-31,1000004237,Lekalakala Township Macalacaskop 243 KR downstream of Masehlaleng Oxidation Ponds on Rooisloot Rive,2014-12-03,101.0,,4.0,8.4,,HIGH,low,low,low
Olifants,2014-11-01,2014-12-31,183878,Giyani upstream of STW near R81 Adolf Mhinga Bridge on Klein Letaba River,2014-11-26,326.0,,3.0,7.7,,HIGH,low,Med,low
Olifants,2014-11-01,2014-12-31,183879,Downstream of Giyani Sewage Works at Irrigation Abstraction,2014-11-26,2420.0,,18.0,7.5,,HIGH,Med,HIGH,Med
Olifants,2014-11-01,2014-12-31,190140,Ga-Kgapane downstream of Sewage Treatment Works on Modubatse River,2014-11-26,2420.0,,12.0,7.5,,HIGH,Med,HIGH,Med
Vaal,2014-11-01,2014-12-31,182718,Skoonspruit D/S from Orkney Sewage Works,2014-11-12,241960.0,,7.0,7.8,,HIGH,HIGH,HIGH,HIGH
Vaal,2014-11-01,2014-12-31,182718,Skoonspruit D/S from Orkney Sewage Works,2014-12-03,1624.0,,10.0,7.7,,HIGH,low,HIGH,Med
Vaal,2014-11-01,2014-12-31,182718,Skoonspruit D/S from Orkney Sewage Works,2014-12-17,1733.0,,9.0,7.8,,HIGH,low,HIGH,Med
Vaal,2014-11-01,2014-12-31,188130,Goedgenoeg 433 IP at Orkney Road Bridge on Jagspruit on R502,2014-11-12,241960.0,,25.0,7.5,,HIGH,HIGH,HIGH,HIGH
Vaal,2014-11-01,2014-12-31,188130,Goedgenoeg 433 IP at Orkney Road Bridge on Jagspruit on R502,2014-12-03,1201.0,,15.0,7.4,,HIGH,low,HIGH,Med
Vaal,2014-11-01,2014-12-31,188130,Goedgenoeg 433 IP at Orkney Road Bridge on Jagspruit on R502,2014-12-17,1300.0,,39.0,7.7,,HIGH,low,HIGH,Med
Vaal,2014-11-01,2014-12-31,188131,Koekemoerspruit at Buffelsfontein Bridge,2014-11-12,241960.0,,15.0,7.6,,HIGH,HIGH,HIGH,HIGH
Vaal,2014-11-01,2014-12-31,188131,Koekemoerspruit at Buffelsfontein Bridge,2014-12-03,8820.0,,14.0,7.6,,HIGH,Med,HIGH,HIGH
Vaal,2014-11-01,2014-12-31,188131,Koekemoerspruit at Buffelsfontein Bridge,2014-12-17,8330.0,,17.0,7.9,,HIGH,Med,HIGH,HIGH
Vaal,2014-11-01,2014-12-31,188132,Orkney - at R30 Bothaville Orkney Bridge on Vaalrivier,2014-11-12,16.0,,28.0,9.0,,HIGH,low,low,low
Vaal,2014-11-01,2014-12-31,188132,Orkney - at R30 Bothaville Orkney Bridge on Vaalrivier,2014-12-03,61.0,,20.0,8.8,,HIGH,low,low,low
Vaal,2014-11-01,2014-12-31,192624,Buffelsfontein 443 IP - at Midvaal Intake,2014-11-12,19.0,,29.0,8.9,,HIGH,low,low,low
Vaal,2014-11-01,2014-12-31,192624,Buffelsfontein 443 IP - at Midvaal Intake,2014-12-03,56.0,,20.0,8.0,,HIGH,low,low,low
Vaal,2014-11-01,2014-12-31,192624,Buffelsfontein 443 IP - at Midvaal Intake,2014-12-17,39.0,,29.0,9.1,,HIGH,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102626,Msunduze River at Henley Dam,2014-11-14,985.0,,146.0,7.9,20.4,HIGH,low,HIGH,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102626,Msunduze River at Henley Dam,2014-11-17,2098.0,,89.0,7.8,18.0,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,2014-11-01,2014-12-31,102626,Msunduze River at Henley Dam,2014-12-10,884.0,,112.0,7.8,20.1,HIGH,low,HIGH,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102626,Msunduze River at Henley Dam,2014-12-15,2489.0,,229.0,7.8,21.3,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,2014-11-01,2014-12-31,102632,Msunduze River at Inanda/Nomfihlelo,2014-11-12,379.0,,40.0,7.5,19.6,HIGH,low,Med,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102632,Msunduze River at Inanda/Nomfihlelo,2014-11-26,74.0,,4.0,7.9,21.2,HIGH,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102632,Msunduze River at Inanda/Nomfihlelo,2014-12-10,586.0,,15.0,7.7,24.5,HIGH,low,HIGH,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102632,Msunduze River at Inanda/Nomfihlelo,2014-12-24,1785.0,,32.0,7.7,23.4,HIGH,low,HIGH,Med
Pongola_Mtamvuna,2014-11-01,2014-12-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,2014-11-20,63.0,,273.0,7.4,22.3,HIGH,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,2014-11-27,58.0,,36.0,7.3,22.5,HIGH,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,2014-12-04,195.0,,34.0,7.8,25.0,HIGH,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,2014-12-18,683.0,,48.0,8.1,23.0,HIGH,low,HIGH,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102663,Howick Allemans Drift 950 - Midmar Dam on Mgeni River: near Dam Wall,2014-11-06,3.0,,3.0,8.3,,Med,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102663,Howick Allemans Drift 950 - Midmar Dam on Mgeni River: near Dam Wall,2014-11-20,1.0,,3.0,8.2,,Med,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102663,Howick Allemans Drift 950 - Midmar Dam on Mgeni River: near Dam Wall,2014-12-04,2.0,,2.0,7.7,,Med,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102663,Howick Allemans Drift 950 - Midmar Dam on Mgeni River: near Dam Wall,2014-12-18,1.0,,2.0,7.8,,Med,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102663,Howick Allemans Drift 950 - Midmar Dam on Mgeni River: near Dam Wall,2014-12-31,1.0,,3.0,8.0,,Med,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102666,Nagle Dam Nature Reserve - Nagle Dam on Mgeni River: near Dam Wall,2014-11-05,3.0,,3.0,8.1,,Med,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102666,Nagle Dam Nature Reserve - Nagle Dam on Mgeni River: near Dam Wall,2014-11-12,7.0,,1.0,8.0,,Med,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102666,Nagle Dam Nature Reserve - Nagle Dam on Mgeni River: near Dam Wall,2014-11-19,1.0,,2.0,6.7,,Med,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102666,Nagle Dam Nature Reserve - Nagle Dam on Mgeni River: near Dam Wall,2014-11-26,18.0,,2.0,8.5,,HIGH,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102666,Nagle Dam Nature Reserve - Nagle Dam on Mgeni River: near Dam Wall,2014-12-03,11.0,,2.0,7.6,,HIGH,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102666,Nagle Dam Nature Reserve - Nagle Dam on Mgeni River: near Dam Wall,2014-12-10,49.0,,2.0,7.4,,HIGH,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102666,Nagle Dam Nature Reserve - Nagle Dam on Mgeni River: near Dam Wall,2014-12-17,5.0,,1.0,7.6,,Med,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102666,Nagle Dam Nature Reserve - Nagle Dam on Mgeni River: near Dam Wall,2014-12-24,5.0,,1.0,7.6,,Med,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102666,Nagle Dam Nature Reserve - Nagle Dam on Mgeni River: near Dam Wall,2014-12-31,27.0,,1.0,7.8,,HIGH,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102667,Broughton 925 - Albert Falls Dam on Mgeni River: near Dam Wall,2014-11-28,22.0,,3.0,8.0,,HIGH,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102667,Broughton 925 - Albert Falls Dam on Mgeni River: near Dam Wall,2014-12-12,2.0,,2.0,8.1,,Med,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102669,Matabetule - Inanda Dam on Mgeni River: at Dam Wall,2014-11-20,0.0,,1.0,7.9,,low,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102669,Matabetule - Inanda Dam on Mgeni River: at Dam Wall,2014-12-11,0.0,,1.0,7.2,,low,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102669,Matabetule - Inanda Dam on Mgeni River: at Dam Wall,2014-12-24,15.0,,1.0,7.8,,HIGH,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102670,Henley Dam on Msunduze River: near Dam Wall,2014-11-21,308.0,,30.0,7.9,,HIGH,low,Med,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102670,Henley Dam on Msunduze River: near Dam Wall,2014-12-23,172.0,,58.0,7.7,,HIGH,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),2014-11-03,134.0,,20.0,8.0,24.4,HIGH,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),2014-11-10,41.0,,14.0,7.9,24.4,HIGH,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),2014-11-17,85.0,,12.0,7.2,19.8,HIGH,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),2014-11-24,185.0,,17.0,7.5,24.3,HIGH,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),2014-12-01,171.0,,12.0,8.0,22.2,HIGH,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),2014-12-08,52.0,,15.0,8.2,24.0,HIGH,low,low,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),2014-12-15,2098.0,,21.0,8.1,26.5,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,2014-11-01,2014-12-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),2014-12-22,345.0,,19.0,7.8,25.5,HIGH,low,Med,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),2014-12-29,226.0,,16.0,8.3,26.9,HIGH,low,Med,low
Pongola_Mtamvuna,2014-11-01,2014-12-31,102676,Cotton Lands 1575 - Hazelmere Dam on Mdloti: near Dam Wall,2014-11-03,13.0,,40.0,7.6,,HIGH,low,low,low
